simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
446,sim_446_conc_real_2025-11-24.npy,7.67,-135.05,NEUTRAL,4,0.12,True,10.0,473.0,2.6,0.013671293011488504,PLUME,0.02004008016032064,0.9478957915831663
447,sim_447_conc_real_2025-11-24.npy,3.48,-135.29,MODERATELY_STABLE,5,0.0,False,35.0,51.0,6.51,0.007920757276646304,PLUME,0.07014028056112225,0.10220440881763528
448,sim_448_conc_real_2025-11-24.npy,3.23,-135.16,MODERATELY_STABLE,5,0.0,False,15.0,436.0,5.44,0.003044870568491622,PLUME,0.03006012024048096,0.87374749498998
449,sim_449_conc_real_2025-11-24.npy,1.93,-134.92,VERY_STABLE,6,0.0,False,417.0,181.0,2.59,0.012444091234564535,PLUME,0.8356713426853707,0.3627254509018036
450,sim_450_conc_real_2025-11-24.npy,4.46,-135.05,MODERATELY_UNSTABLE,2,0.0,False,196.0,447.0,1.62,0.01194036654415929,PLUME,0.3927855711422846,0.8957915831663327
451,sim_451_conc_real_2025-11-24.npy,4.79,-134.87,NEUTRAL,4,0.47,True,426.0,51.0,7.37,0.006058294649025145,PLUME,0.8537074148296593,0.10220440881763528
452,sim_452_conc_real_2025-11-24.npy,5.8,-134.78,NEUTRAL,4,0.0,False,246.0,346.0,7.84,0.008465346198754574,PLUME,0.49298597194388777,0.6933867735470942
453,sim_453_conc_real_2025-11-24.npy,5.96,-135.07,NEUTRAL,4,0.0,False,206.0,87.0,2.07,0.003460911027027439,PLUME,0.41282565130260523,0.1743486973947896
454,sim_454_conc_real_2025-11-24.npy,6.25,-134.91,NEUTRAL,4,0.26,True,455.0,291.0,8.75,0.013338643572398948,PLUME,0.9118236472945892,0.5831663326653307
455,sim_455_conc_real_2025-11-24.npy,4.35,-134.62,MODERATELY_UNSTABLE,2,0.56,True,478.0,2.0,2.56,0.007294423438398235,PLUME,0.9579158316633266,0.004008016032064128
456,sim_456_conc_real_2025-11-24.npy,7.34,-135.31,NEUTRAL,4,0.0,False,413.0,368.0,6.9,0.006375150280390851,PLUME,0.8276553106212425,0.7374749498997996
457,sim_457_conc_real_2025-11-24.npy,4.94,-134.7,NEUTRAL,4,0.87,True,4.0,433.0,6.72,0.003793473384780046,PLUME,0.008016032064128256,0.8677354709418837
458,sim_458_conc_real_2025-11-24.npy,7.01,-134.81,NEUTRAL,4,0.57,True,23.0,319.0,4.49,0.007057967994601839,PLUME,0.04609218436873747,0.6392785571142284
459,sim_459_conc_real_2025-11-24.npy,4.01,-135.25,NEUTRAL,4,0.0,False,24.0,58.0,8.1,0.00776271947374862,PLUME,0.04809619238476954,0.11623246492985972
460,sim_460_conc_real_2025-11-24.npy,5.7,-135.44,SLIGHTLY_UNSTABLE,3,0.0,False,157.0,466.0,7.4,0.0021088924674786966,PLUME,0.31462925851703405,0.9338677354709419
461,sim_461_conc_real_2025-11-24.npy,5.74,-135.14,NEUTRAL,4,0.0,False,207.0,36.0,5.0,0.004991805797029915,PLUME,0.4148296593186373,0.07214428857715431
462,sim_462_conc_real_2025-11-24.npy,4.5,-135.1,NEUTRAL,4,0.07,True,212.0,328.0,2.74,0.011171603632833968,PLUME,0.4248496993987976,0.657314629258517
463,sim_463_conc_real_2025-11-24.npy,1.05,-134.95,VERY_STABLE,6,0.8,True,13.0,249.0,8.52,0.009430711706051993,PLUME,0.026052104208416832,0.49899799599198397
464,sim_464_conc_real_2025-11-24.npy,5.7,-134.86,NEUTRAL,4,0.26,True,436.0,284.0,8.94,0.0027073150098925105,PLUME,0.87374749498998,0.5691382765531062
465,sim_465_conc_real_2025-11-24.npy,4.28,-135.25,SLIGHTLY_UNSTABLE,3,0.21,True,460.0,415.0,8.11,0.0025593344227633065,PLUME,0.9218436873747495,0.8316633266533067
466,sim_466_conc_real_2025-11-24.npy,1.29,-134.75,MODERATELY_STABLE,5,0.87,True,473.0,402.0,1.78,0.007486405840304313,PLUME,0.9478957915831663,0.8056112224448898
467,sim_467_conc_real_2025-11-24.npy,3.41,-134.89,SLIGHTLY_UNSTABLE,3,0.0,False,7.0,60.0,6.17,0.013838868136623219,PLUME,0.014028056112224449,0.12024048096192384
468,sim_468_conc_real_2025-11-24.npy,4.74,-134.78,NEUTRAL,4,0.15,True,431.0,250.0,5.85,0.005299397427654888,PLUME,0.8637274549098196,0.501002004008016
469,sim_469_conc_real_2025-11-24.npy,5.11,-134.91,NEUTRAL,4,0.65,True,318.0,317.0,4.58,0.0027519213962763603,PLUME,0.6372745490981964,0.6352705410821643
470,sim_470_conc_real_2025-11-24.npy,4.16,-134.82,NEUTRAL,4,0.38,True,315.0,429.0,3.73,0.012742196764491908,PLUME,0.6312625250501002,0.8597194388777555
471,sim_471_conc_real_2025-11-24.npy,4.65,-135.31,MODERATELY_UNSTABLE,2,0.0,False,82.0,36.0,8.2,0.009790026757611273,PLUME,0.16432865731462926,0.07214428857715431
472,sim_472_conc_real_2025-11-24.npy,1.44,-134.87,MODERATELY_STABLE,5,0.0,False,410.0,387.0,6.17,0.006008210352884693,PLUME,0.8216432865731463,0.7755511022044088
473,sim_473_conc_real_2025-11-24.npy,5.26,-135.26,NEUTRAL,4,0.0,False,194.0,20.0,9.99,0.0014350435814305582,PLUME,0.38877755511022044,0.04008016032064128
474,sim_474_conc_real_2025-11-24.npy,7.66,-134.89,NEUTRAL,4,0.08,True,167.0,116.0,3.78,0.0029322950267054535,PLUME,0.3346693386773547,0.23246492985971945
475,sim_475_conc_real_2025-11-24.npy,6.79,-135.04,NEUTRAL,4,0.0,False,409.0,102.0,5.87,0.006065649957514684,PLUME,0.8196392785571143,0.20440881763527055
476,sim_476_conc_real_2025-11-24.npy,4.74,-134.84,NEUTRAL,4,0.64,True,459.0,380.0,3.74,0.011143683933464436,PLUME,0.9198396793587175,0.7615230460921844
477,sim_477_conc_real_2025-11-24.npy,2.95,-135.17,MODERATELY_UNSTABLE,2,0.0,False,37.0,351.0,7.36,0.010972745420563612,PLUME,0.07414829659318638,0.7034068136272545
478,sim_478_conc_real_2025-11-24.npy,4.01,-135.31,NEUTRAL,4,0.39,True,416.0,495.0,6.42,0.005555976946902365,PLUME,0.8336673346693386,0.9919839679358717
479,sim_479_conc_real_2025-11-24.npy,3.61,-135.26,MODERATELY_STABLE,5,0.03,True,45.0,272.0,8.97,0.0131045602974668,PLUME,0.09018036072144289,0.5450901803607214
480,sim_480_conc_real_2025-11-24.npy,6.27,-134.97,NEUTRAL,4,0.0,False,146.0,35.0,3.93,0.013502666563456658,PLUME,0.2925851703406814,0.07014028056112225
481,sim_481_conc_real_2025-11-24.npy,5.98,-134.99,NEUTRAL,4,0.0,False,14.0,48.0,4.11,0.012928520875126113,PLUME,0.028056112224448898,0.09619238476953908
482,sim_482_conc_real_2025-11-24.npy,5.22,-134.68,VERY_UNSTABLE,1,0.16,True,5.0,444.0,1.82,0.01056252056640977,PLUME,0.01002004008016032,0.8897795591182365
483,sim_483_conc_real_2025-11-24.npy,6.37,-134.87,NEUTRAL,4,0.74,True,5.0,395.0,2.5,0.006815194922084394,PLUME,0.01002004008016032,0.7915831663326653
484,sim_484_conc_real_2025-11-24.npy,5.76,-134.94,VERY_UNSTABLE,1,0.37,True,430.0,483.0,6.16,0.004688602065481274,PLUME,0.8617234468937875,0.9679358717434869
485,sim_485_conc_real_2025-11-24.npy,4.42,-134.92,MODERATELY_UNSTABLE,2,0.0,False,387.0,367.0,9.87,0.012818458929163,PLUME,0.7755511022044088,0.7354709418837675
486,sim_486_conc_real_2025-11-24.npy,5.52,-134.93,NEUTRAL,4,0.0,False,269.0,64.0,9.11,0.012431276025887778,PLUME,0.5390781563126252,0.1282565130260521
487,sim_487_conc_real_2025-11-24.npy,4.08,-135.0,NEUTRAL,4,0.0,False,122.0,28.0,1.13,0.006976589646495162,PLUME,0.24448897795591182,0.056112224448897796
488,sim_488_conc_real_2025-11-24.npy,6.53,-134.95,NEUTRAL,4,0.0,False,183.0,359.0,1.04,0.010166335708085606,PLUME,0.3667334669338677,0.7194388777555111
489,sim_489_conc_real_2025-11-24.npy,7.08,-135.01,NEUTRAL,4,0.28,True,294.0,2.0,1.91,0.002038011174216526,PLUME,0.5891783567134269,0.004008016032064128
490,sim_490_conc_real_2025-11-24.npy,1.29,-135.1,VERY_STABLE,6,0.42,True,60.0,149.0,2.86,0.0027327411163675535,PLUME,0.12024048096192384,0.2985971943887776
491,sim_491_conc_real_2025-11-24.npy,6.08,-135.01,NEUTRAL,4,0.76,True,70.0,309.0,1.6,0.009885423424504186,PLUME,0.1402805611222445,0.6192384769539078
492,sim_492_conc_real_2025-11-24.npy,4.04,-135.13,NEUTRAL,4,0.0,False,446.0,14.0,4.96,0.006134002031046534,PLUME,0.8937875751503006,0.028056112224448898
493,sim_493_conc_real_2025-11-24.npy,4.52,-135.13,VERY_UNSTABLE,1,0.0,False,433.0,159.0,6.56,0.010512165097023182,PLUME,0.8677354709418837,0.3186372745490982
494,sim_494_conc_real_2025-11-24.npy,6.38,-135.26,NEUTRAL,4,0.56,True,132.0,431.0,8.17,0.007216173698213343,PLUME,0.26452905811623245,0.8637274549098196
495,sim_495_conc_real_2025-11-24.npy,5.13,-134.78,NEUTRAL,4,0.39,True,200.0,462.0,3.74,0.004218080337370857,PLUME,0.40080160320641284,0.9258517034068137
496,sim_496_conc_real_2025-11-24.npy,6.78,-134.92,NEUTRAL,4,0.0,False,483.0,399.0,4.09,0.010941520170785748,PLUME,0.9679358717434869,0.7995991983967936
497,sim_497_conc_real_2025-11-24.npy,4.52,-134.98,NEUTRAL,4,0.0,False,306.0,397.0,2.8,0.0031900352716689347,PLUME,0.6132264529058116,0.7955911823647295
498,sim_498_conc_real_2025-11-24.npy,7.76,-135.26,NEUTRAL,4,0.9,True,43.0,399.0,6.32,0.0014633564630385377,PLUME,0.08617234468937876,0.7995991983967936
499,sim_499_conc_real_2025-11-24.npy,4.13,-134.87,NEUTRAL,4,0.98,True,84.0,181.0,3.21,0.0019881839580805256,PLUME,0.1683366733466934,0.3627254509018036
500,sim_500_conc_real_2025-11-24.npy,5.02,-134.87,NEUTRAL,4,0.29,True,397.0,3.0,4.77,0.012409916913946377,PLUME,0.7955911823647295,0.006012024048096192
501,sim_501_conc_real_2025-11-24.npy,5.96,-135.13,NEUTRAL,4,0.65,True,72.0,446.0,9.73,0.004462264005464883,PLUME,0.14428857715430862,0.8937875751503006
502,sim_502_conc_real_2025-11-24.npy,4.82,-135.2,NEUTRAL,4,0.0,False,367.0,254.0,6.07,0.01292610218053225,PLUME,0.7354709418837675,0.5090180360721442
503,sim_503_conc_real_2025-11-24.npy,5.06,-135.01,VERY_UNSTABLE,1,0.55,True,125.0,483.0,9.58,0.009415325872828124,PLUME,0.250501002004008,0.9679358717434869
504,sim_504_conc_real_2025-11-24.npy,5.81,-135.41,NEUTRAL,4,0.49,True,226.0,476.0,6.04,0.004918748314237605,PLUME,0.4529058116232465,0.9539078156312625
505,sim_505_conc_real_2025-11-24.npy,5.19,-134.82,NEUTRAL,4,0.0,False,447.0,57.0,4.57,0.006899754085831013,PLUME,0.8957915831663327,0.11422845691382766
506,sim_506_conc_real_2025-11-24.npy,7.13,-135.12,NEUTRAL,4,0.79,True,337.0,392.0,3.62,0.006413418426604921,PLUME,0.6753507014028056,0.7855711422845691
507,sim_507_conc_real_2025-11-24.npy,3.55,-135.21,MODERATELY_STABLE,5,0.19,True,436.0,491.0,1.47,0.013679763301951513,PLUME,0.87374749498998,0.9839679358717435
508,sim_508_conc_real_2025-11-24.npy,6.1,-134.85,NEUTRAL,4,0.35,True,367.0,435.0,1.4,0.004159208723629894,PLUME,0.7354709418837675,0.8717434869739479
509,sim_509_conc_real_2025-11-24.npy,2.72,-134.94,VERY_STABLE,6,0.0,False,394.0,156.0,3.56,0.012457345195533761,PLUME,0.7895791583166333,0.312625250501002
510,sim_510_conc_real_2025-11-24.npy,3.64,-135.19,SLIGHTLY_UNSTABLE,3,0.14,True,336.0,293.0,5.07,0.012813478855811621,PLUME,0.6733466933867736,0.5871743486973948
511,sim_511_conc_real_2025-11-24.npy,7.73,-134.63,NEUTRAL,4,0.0,False,187.0,15.0,4.77,0.010101032329033172,PLUME,0.374749498997996,0.03006012024048096
512,sim_512_conc_real_2025-11-24.npy,4.69,-135.08,MODERATELY_UNSTABLE,2,0.8,True,440.0,67.0,4.22,0.0015265225648719329,PLUME,0.8817635270541082,0.1342685370741483
513,sim_513_conc_real_2025-11-24.npy,7.23,-135.18,NEUTRAL,4,0.23,True,334.0,469.0,4.06,0.011473688630648663,PLUME,0.6693386773547094,0.9398797595190381
514,sim_514_conc_real_2025-11-24.npy,4.41,-135.04,NEUTRAL,4,0.0,False,305.0,229.0,5.91,0.012650143004275062,PLUME,0.6112224448897795,0.4589178356713427
515,sim_515_conc_real_2025-11-24.npy,4.92,-134.98,MODERATELY_UNSTABLE,2,0.62,True,322.0,381.0,1.25,0.013203095626628625,PLUME,0.6452905811623246,0.7635270541082164
516,sim_516_conc_real_2025-11-24.npy,4.1,-134.92,MODERATELY_UNSTABLE,2,0.51,True,473.0,245.0,2.44,0.006891045079983705,PLUME,0.9478957915831663,0.4909819639278557
517,sim_517_conc_real_2025-11-24.npy,4.52,-134.63,NEUTRAL,4,0.0,False,162.0,154.0,7.74,0.007277853955812973,PLUME,0.3246492985971944,0.30861723446893785
518,sim_518_conc_real_2025-11-24.npy,7.02,-135.12,NEUTRAL,4,0.02,True,354.0,477.0,3.44,0.008671084156538462,PLUME,0.7094188376753507,0.9559118236472945
519,sim_519_conc_real_2025-11-24.npy,7.63,-134.99,NEUTRAL,4,0.81,True,424.0,222.0,6.97,0.0021418475591246343,PLUME,0.8496993987975952,0.44488977955911824
520,sim_520_conc_real_2025-11-24.npy,7.28,-134.93,NEUTRAL,4,0.83,True,113.0,453.0,3.26,0.004551120309277129,PLUME,0.22645290581162325,0.9078156312625251
521,sim_521_conc_real_2025-11-24.npy,3.3,-135.22,MODERATELY_STABLE,5,0.0,False,362.0,270.0,2.69,0.009965488802080407,PLUME,0.7254509018036072,0.5410821643286573
522,sim_522_conc_real_2025-11-24.npy,4.39,-134.98,MODERATELY_UNSTABLE,2,0.12,True,216.0,496.0,5.66,0.013800055971440996,PLUME,0.43286573146292584,0.9939879759519038
523,sim_523_conc_real_2025-11-24.npy,2.72,-135.22,VERY_STABLE,6,0.0,False,386.0,97.0,2.91,0.009269199586146372,PLUME,0.7735470941883767,0.19438877755511022
524,sim_524_conc_real_2025-11-24.npy,7.29,-134.79,NEUTRAL,4,0.0,False,57.0,146.0,1.43,0.012922812567261034,PLUME,0.11422845691382766,0.2925851703406814
525,sim_525_conc_real_2025-11-24.npy,2.36,-134.82,MODERATELY_STABLE,5,0.77,True,144.0,410.0,5.34,0.008283036864971902,PLUME,0.28857715430861725,0.8216432865731463
526,sim_526_conc_real_2025-11-24.npy,6.78,-135.27,NEUTRAL,4,0.0,False,167.0,214.0,6.34,0.008073435022948265,PLUME,0.3346693386773547,0.4288577154308617
527,sim_527_conc_real_2025-11-24.npy,7.97,-135.18,NEUTRAL,4,0.0,False,161.0,491.0,3.13,0.011719125388250698,PLUME,0.3226452905811623,0.9839679358717435
528,sim_528_conc_real_2025-11-24.npy,6.09,-135.01,SLIGHTLY_UNSTABLE,3,0.73,True,24.0,354.0,7.76,0.006386525748831936,PLUME,0.04809619238476954,0.7094188376753507
529,sim_529_conc_real_2025-11-24.npy,2.88,-134.82,MODERATELY_UNSTABLE,2,0.05,True,396.0,203.0,6.38,0.012389943519018537,PLUME,0.7935871743486974,0.40681362725450904
530,sim_530_conc_real_2025-11-24.npy,6.14,-135.13,NEUTRAL,4,0.0,False,462.0,287.0,9.34,0.009204708286923734,PLUME,0.9258517034068137,0.5751503006012024
531,sim_531_conc_real_2025-11-24.npy,2.66,-134.82,MODERATELY_UNSTABLE,2,0.27,True,346.0,443.0,5.55,0.0036719702319151608,PLUME,0.6933867735470942,0.8877755511022044
532,sim_532_conc_real_2025-11-24.npy,4.8,-134.71,NEUTRAL,4,0.0,False,471.0,294.0,4.77,0.010439358808462508,PLUME,0.9438877755511023,0.5891783567134269
533,sim_533_conc_real_2025-11-24.npy,7.49,-134.9,NEUTRAL,4,0.0,False,33.0,342.0,3.2,0.01235045065937041,PLUME,0.06613226452905811,0.685370741482966
534,sim_534_conc_real_2025-11-24.npy,5.85,-135.08,VERY_UNSTABLE,1,0.21,True,128.0,12.0,4.55,0.005874493301582886,PLUME,0.2565130260521042,0.02404809619238477
535,sim_535_conc_real_2025-11-24.npy,6.52,-134.9,NEUTRAL,4,0.0,False,335.0,367.0,7.8,0.011152957696261442,PLUME,0.6713426853707415,0.7354709418837675
536,sim_536_conc_real_2025-11-24.npy,7.58,-135.37,NEUTRAL,4,0.22,True,31.0,152.0,3.85,0.0017879923653447074,PLUME,0.06212424849699399,0.3046092184368738
537,sim_537_conc_real_2025-11-24.npy,3.4,-135.15,MODERATELY_STABLE,5,0.7,True,31.0,495.0,7.47,0.0014025216022725627,PLUME,0.06212424849699399,0.9919839679358717
538,sim_538_conc_real_2025-11-24.npy,4.06,-134.82,NEUTRAL,4,0.92,True,43.0,314.0,3.24,0.009691084723056262,PLUME,0.08617234468937876,0.6292585170340681
539,sim_539_conc_real_2025-11-24.npy,7.73,-135.03,NEUTRAL,4,0.14,True,458.0,66.0,5.73,0.004170378369334758,PLUME,0.9178356713426854,0.13226452905811623
540,sim_540_conc_real_2025-11-24.npy,4.53,-135.09,SLIGHTLY_UNSTABLE,3,0.46,True,88.0,36.0,6.55,0.009365903546823592,PLUME,0.17635270541082165,0.07214428857715431
541,sim_541_conc_real_2025-11-24.npy,4.6,-135.17,SLIGHTLY_UNSTABLE,3,0.0,False,307.0,221.0,5.91,0.010761064754354625,PLUME,0.6152304609218436,0.44288577154308617
542,sim_542_conc_real_2025-11-24.npy,3.21,-134.92,MODERATELY_UNSTABLE,2,0.69,True,327.0,403.0,9.74,0.002512855874454238,PLUME,0.655310621242485,0.8076152304609219
543,sim_543_conc_real_2025-11-24.npy,4.2,-134.9,VERY_UNSTABLE,1,0.0,False,435.0,245.0,4.72,0.00424258975510519,PLUME,0.8717434869739479,0.4909819639278557
544,sim_544_conc_real_2025-11-24.npy,6.19,-134.8,NEUTRAL,4,0.69,True,492.0,126.0,2.5,0.013458835367828102,PLUME,0.9859719438877755,0.25250501002004005
545,sim_545_conc_real_2025-11-24.npy,1.11,-134.96,VERY_STABLE,6,0.66,True,124.0,327.0,3.27,0.011950459739754588,PLUME,0.24849699398797595,0.655310621242485
546,sim_546_conc_real_2025-11-24.npy,1.68,-134.99,MODERATELY_STABLE,5,0.45,True,412.0,395.0,9.08,0.012353110953258264,PLUME,0.8256513026052105,0.7915831663326653
547,sim_547_conc_real_2025-11-24.npy,7.4,-135.07,NEUTRAL,4,0.0,False,485.0,58.0,8.56,0.00239321250649478,PLUME,0.9719438877755511,0.11623246492985972
548,sim_548_conc_real_2025-11-24.npy,0.5,-134.96,VERY_STABLE,6,0.0,False,43.0,348.0,1.34,0.0057058851247087684,PLUME,0.08617234468937876,0.6973947895791583
549,sim_549_conc_real_2025-11-24.npy,5.9,-135.1,NEUTRAL,4,0.0,False,431.0,498.0,4.62,0.0027498196164287077,PLUME,0.8637274549098196,0.9979959919839679
550,sim_550_conc_real_2025-11-24.npy,4.08,-134.8,MODERATELY_UNSTABLE,2,0.1,True,367.0,195.0,6.49,0.002572332924964304,PLUME,0.7354709418837675,0.3907815631262525
551,sim_551_conc_real_2025-11-24.npy,3.16,-134.92,MODERATELY_STABLE,5,0.81,True,44.0,151.0,4.62,0.012425134913546342,PLUME,0.08817635270541083,0.3026052104208417
552,sim_552_conc_real_2025-11-24.npy,5.09,-134.99,NEUTRAL,4,0.47,True,447.0,421.0,6.72,0.005700025329723822,PLUME,0.8957915831663327,0.843687374749499
553,sim_553_conc_real_2025-11-24.npy,7.02,-135.06,NEUTRAL,4,0.46,True,341.0,421.0,5.19,0.006265686717032466,PLUME,0.6833667334669339,0.843687374749499
554,sim_554_conc_real_2025-11-24.npy,1.04,-134.72,VERY_STABLE,6,0.87,True,77.0,185.0,5.23,0.00672236093301842,PLUME,0.15430861723446893,0.37074148296593185
555,sim_555_conc_real_2025-11-24.npy,2.65,-134.74,VERY_STABLE,6,0.59,True,342.0,250.0,3.59,0.005580518139801867,PLUME,0.685370741482966,0.501002004008016
556,sim_556_conc_real_2025-11-24.npy,4.33,-134.59,NEUTRAL,4,0.72,True,496.0,424.0,3.63,0.004784756501632769,PLUME,0.9939879759519038,0.8496993987975952
557,sim_557_conc_real_2025-11-24.npy,5.39,-135.22,SLIGHTLY_UNSTABLE,3,0.28,True,48.0,433.0,9.37,0.007808964991327635,PLUME,0.09619238476953908,0.8677354709418837
558,sim_558_conc_real_2025-11-24.npy,7.62,-134.79,NEUTRAL,4,0.0,False,23.0,42.0,7.63,0.012577096604119414,PLUME,0.04609218436873747,0.0841683366733467
559,sim_559_conc_real_2025-11-24.npy,4.8,-135.06,NEUTRAL,4,0.81,True,166.0,365.0,1.0,0.011136608032233099,PLUME,0.33266533066132264,0.7314629258517034
560,sim_560_conc_real_2025-11-24.npy,7.99,-134.95,NEUTRAL,4,0.12,True,103.0,351.0,1.19,0.006398891096575044,PLUME,0.20641282565130262,0.7034068136272545
561,sim_561_conc_real_2025-11-24.npy,5.3,-134.92,NEUTRAL,4,0.89,True,353.0,134.0,1.05,0.00202033485031927,PLUME,0.7074148296593187,0.2685370741482966
562,sim_562_conc_real_2025-11-24.npy,6.38,-134.94,NEUTRAL,4,0.0,False,397.0,90.0,4.97,0.003645371614431223,PLUME,0.7955911823647295,0.18036072144288579
563,sim_563_conc_real_2025-11-24.npy,6.66,-134.97,NEUTRAL,4,0.86,True,251.0,48.0,8.91,0.005271900689123675,PLUME,0.503006012024048,0.09619238476953908
564,sim_564_conc_real_2025-11-24.npy,4.23,-135.18,NEUTRAL,4,0.0,False,366.0,135.0,4.88,0.007307009710085916,PLUME,0.7334669338677354,0.27054108216432865
565,sim_565_conc_real_2025-11-24.npy,5.78,-135.01,NEUTRAL,4,0.0,False,439.0,362.0,5.97,0.008241045668356858,PLUME,0.8797595190380761,0.7254509018036072
566,sim_566_conc_real_2025-11-24.npy,7.51,-135.34,NEUTRAL,4,0.0,False,90.0,285.0,4.5,0.006743287869780014,PLUME,0.18036072144288579,0.5711422845691383
567,sim_567_conc_real_2025-11-24.npy,4.84,-134.98,MODERATELY_UNSTABLE,2,0.0,False,349.0,253.0,6.01,0.011153631909853851,PLUME,0.6993987975951904,0.5070140280561122
568,sim_568_conc_real_2025-11-24.npy,6.21,-135.06,NEUTRAL,4,0.0,False,176.0,33.0,6.5,0.005993625355273805,PLUME,0.3527054108216433,0.06613226452905811
569,sim_569_conc_real_2025-11-24.npy,2.34,-135.0,VERY_STABLE,6,0.16,True,459.0,483.0,2.62,0.007598100766631517,PLUME,0.9198396793587175,0.9679358717434869
570,sim_570_conc_real_2025-11-24.npy,4.5,-134.73,MODERATELY_UNSTABLE,2,0.0,False,0.0,361.0,2.03,0.008053390830556314,PLUME,0.0,0.7234468937875751
571,sim_571_conc_real_2025-11-24.npy,5.51,-135.12,NEUTRAL,4,0.0,False,488.0,239.0,8.32,0.011413323078085721,PLUME,0.9779559118236473,0.4789579158316633
572,sim_572_conc_real_2025-11-24.npy,5.57,-134.94,SLIGHTLY_UNSTABLE,3,0.0,False,380.0,432.0,5.09,0.011026762522192158,PLUME,0.7615230460921844,0.8657314629258517
573,sim_573_conc_real_2025-11-24.npy,1.36,-134.99,MODERATELY_STABLE,5,0.66,True,55.0,309.0,3.8,0.003236774817852573,PLUME,0.11022044088176353,0.6192384769539078
574,sim_574_conc_real_2025-11-24.npy,2.31,-135.05,MODERATELY_STABLE,5,0.84,True,364.0,326.0,6.42,0.0044522179634695685,PLUME,0.7294589178356713,0.6533066132264529
575,sim_575_conc_real_2025-11-24.npy,5.21,-135.53,NEUTRAL,4,0.8,True,33.0,34.0,8.01,0.009636894170631306,PLUME,0.06613226452905811,0.06813627254509018
576,sim_576_conc_real_2025-11-24.npy,7.62,-135.13,NEUTRAL,4,0.0,False,417.0,252.0,5.56,0.005366310634880405,PLUME,0.8356713426853707,0.5050100200400801
577,sim_577_conc_real_2025-11-24.npy,4.63,-135.17,NEUTRAL,4,0.0,False,4.0,122.0,8.27,0.003394019883854791,PLUME,0.008016032064128256,0.24448897795591182
578,sim_578_conc_real_2025-11-24.npy,7.04,-134.87,NEUTRAL,4,0.81,True,189.0,472.0,1.66,0.003510768577556498,PLUME,0.3787575150300601,0.9458917835671342
579,sim_579_conc_real_2025-11-24.npy,4.6,-135.2,NEUTRAL,4,0.0,False,354.0,365.0,8.78,0.006459405789665234,PLUME,0.7094188376753507,0.7314629258517034
580,sim_580_conc_real_2025-11-24.npy,3.13,-134.85,MODERATELY_STABLE,5,0.3,True,447.0,15.0,1.05,0.0016697655572624488,PLUME,0.8957915831663327,0.03006012024048096
581,sim_581_conc_real_2025-11-24.npy,5.13,-135.19,NEUTRAL,4,0.0,False,242.0,402.0,1.29,0.008586178032628417,PLUME,0.4849699398797595,0.8056112224448898
582,sim_582_conc_real_2025-11-24.npy,7.54,-135.15,NEUTRAL,4,0.0,False,340.0,352.0,1.6,0.009163411900299248,PLUME,0.6813627254509018,0.7054108216432866
583,sim_583_conc_real_2025-11-24.npy,5.49,-135.01,NEUTRAL,4,0.75,True,23.0,365.0,4.01,0.005703155398953197,PLUME,0.04609218436873747,0.7314629258517034
584,sim_584_conc_real_2025-11-24.npy,4.27,-135.16,NEUTRAL,4,0.0,False,67.0,458.0,3.39,0.008194615601789875,PLUME,0.1342685370741483,0.9178356713426854
585,sim_585_conc_real_2025-11-24.npy,7.88,-134.98,NEUTRAL,4,0.22,True,397.0,305.0,4.6,0.006613833769321923,PLUME,0.7955911823647295,0.6112224448897795
586,sim_586_conc_real_2025-11-24.npy,3.52,-134.92,MODERATELY_UNSTABLE,2,0.44,True,377.0,337.0,5.0,0.002835306291303744,PLUME,0.7555110220440882,0.6753507014028056
587,sim_587_conc_real_2025-11-24.npy,5.86,-134.82,NEUTRAL,4,0.49,True,374.0,427.0,6.51,0.006251583239707549,PLUME,0.749498997995992,0.8557114228456913
588,sim_588_conc_real_2025-11-24.npy,5.61,-134.66,SLIGHTLY_UNSTABLE,3,0.0,False,3.0,131.0,4.61,0.0059900597272166504,PLUME,0.006012024048096192,0.2625250501002004
589,sim_589_conc_real_2025-11-24.npy,4.84,-135.52,NEUTRAL,4,0.0,False,6.0,400.0,7.82,0.009716456378755123,PLUME,0.012024048096192385,0.8016032064128257
590,sim_590_conc_real_2025-11-24.npy,5.2,-134.93,NEUTRAL,4,0.0,False,228.0,275.0,4.08,0.008058361809419662,PLUME,0.45691382765531063,0.5511022044088176
591,sim_591_conc_real_2025-11-24.npy,6.79,-135.41,NEUTRAL,4,0.22,True,49.0,455.0,5.46,0.00404484925552109,PLUME,0.09819639278557114,0.9118236472945892
592,sim_592_conc_real_2025-11-24.npy,5.12,-135.13,NEUTRAL,4,0.57,True,463.0,474.0,4.42,0.00900747873681749,PLUME,0.9278557114228457,0.9498997995991983
593,sim_593_conc_real_2025-11-24.npy,5.99,-134.91,NEUTRAL,4,0.37,True,56.0,29.0,8.15,0.008404144677718559,PLUME,0.11222444889779559,0.05811623246492986
594,sim_594_conc_real_2025-11-24.npy,4.64,-134.97,MODERATELY_UNSTABLE,2,0.08,True,283.0,396.0,7.85,0.008902373175809155,PLUME,0.5671342685370742,0.7935871743486974
