simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,sigma_y,sigma_z,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y,wind_dir_cos,wind_dir_sin
413,sim_413_conc_real_2025-11-10.npy,4.68,7.83,2,4,42.692,21.346,0.53,True,96.0,264.0,5.95,0.0081,0,0.1923847695390781,0.5290581162324649,0.9906766441575645,0.1362343081632017
414,sim_414_conc_real_2025-11-10.npy,4.63,5.18,2,4,42.528,21.264,0.97,True,163.0,37.0,4.96,0.0015,1,0.3266533066132264,0.0741482965931863,0.9959159746812619,0.0902849454486854
415,sim_415_conc_real_2025-11-10.npy,7.95,-7.78,2,4,43.014,21.507,0.65,True,194.0,376.0,9.4,0.0053,1,0.3887775551102204,0.7535070140280561,0.9907951537823761,-0.13536972793559715
416,sim_416_conc_real_2025-11-10.npy,2.83,40.22,4,6,14.618,7.309,0.36,True,268.0,50.0,7.26,0.0084,1,0.5370741482965932,0.1002004008016032,0.7635706748694412,0.6457242635052721
417,sim_417_conc_real_2025-11-10.npy,5.33,0.0,2,4,43.308,21.654,0.0,False,237.0,463.0,9.24,0.0052,0,0.4749498997995992,0.9278557114228456,1.0,0.0
418,sim_418_conc_real_2025-11-10.npy,2.56,32.8,1,2,125.784,62.892,0.0,False,293.0,328.0,2.2,0.0008,0,0.5871743486973948,0.657314629258517,0.8405666034956844,0.5417082102827397
419,sim_419_conc_real_2025-11-10.npy,6.01,-2.61,2,4,43.004,21.502,0.43,True,419.0,10.0,1.59,0.0073,0,0.8396793587174348,0.0200400801603206,0.9989626372405491,-0.04553734069318449
420,sim_420_conc_real_2025-11-10.npy,7.12,2.3,2,4,43.419,21.709,0.0,False,366.0,414.0,4.14,0.0081,1,0.7334669338677354,0.8296593186372746,0.999194395114446,0.04013179253255973
421,sim_421_conc_real_2025-11-10.npy,4.47,-125.46,2,4,42.968,21.484,0.01,True,202.0,352.0,5.18,0.0003,0,0.4048096192384769,0.7054108216432866,-0.5801344543918494,-0.8145207270705094
422,sim_422_conc_real_2025-11-10.npy,4.69,0.0,2,4,42.523,21.261,0.0,False,161.0,24.0,7.37,0.0019,0,0.3226452905811623,0.0480961923847695,1.0,0.0
423,sim_423_conc_real_2025-11-10.npy,4.44,-1.31,3,3,73.403,36.701,0.89,True,185.0,15.0,1.18,0.0096,1,0.3707414829659318,0.0300601202404809,0.9997386344090743,-0.022861821228399245
424,sim_424_conc_real_2025-11-10.npy,6.48,0.0,2,4,43.557,21.779,0.67,True,352.0,474.0,8.66,0.0061,1,0.7054108216432866,0.9498997995991983,1.0,0.0
425,sim_425_conc_real_2025-11-10.npy,6.29,-2.29,2,4,42.746,21.373,0.0,False,265.0,159.0,5.66,0.0009,0,0.531062124248497,0.3186372745490982,0.9992013842149537,-0.039957399601580755
426,sim_426_conc_real_2025-11-10.npy,6.08,-0.98,2,4,43.354,21.677,0.15,True,221.0,486.0,8.68,0.0044,0,0.4428857715430861,0.9739478957915833,0.9998537262811577,-0.017103392695130698
427,sim_427_conc_real_2025-11-10.npy,6.77,-3.05,2,4,42.913,21.457,0.1,True,190.0,334.0,1.27,0.0017,0,0.3807615230460922,0.6693386773547094,0.9985834827727736,-0.05320740487373626
428,sim_428_conc_real_2025-11-10.npy,6.31,-82.23,2,4,43.358,21.679,0.04,True,413.0,340.0,5.59,0.0052,0,0.8276553106212425,0.6813627254509018,0.13519679949821323,-0.9908187651661832
429,sim_429_conc_real_2025-11-10.npy,4.87,-1.82,2,4,42.801,21.401,0.0,False,331.0,56.0,3.53,0.009,1,0.6633266533066132,0.1122244488977955,0.9994955350492036,-0.03175965076486348
430,sim_430_conc_real_2025-11-10.npy,2.11,124.99,4,6,14.542,7.271,0.57,True,6.0,38.0,9.12,0.0098,1,0.0120240480961923,0.0761523046092184,-0.5734334586132301,0.8192521397853465
431,sim_431_conc_real_2025-11-10.npy,0.72,-61.92,4,6,14.551,7.275,0.42,True,99.0,11.0,7.3,0.0001,1,0.1983967935871743,0.0220440881763527,0.4707039321653325,-0.8822912264349533
432,sim_432_conc_real_2025-11-10.npy,7.51,0.0,2,4,43.721,21.86,0.0,False,460.0,434.0,9.64,0.002,0,0.9218436873747496,0.8697394789579158,1.0,0.0
433,sim_433_conc_real_2025-11-10.npy,4.18,-49.77,2,4,43.295,21.647,0.0,False,409.0,315.0,4.24,0.0082,1,0.8196392785571143,0.6312625250501002,0.6458575218931341,-0.7634579630955851
434,sim_434_conc_real_2025-11-10.npy,5.77,145.56,5,1,202.077,101.039,0.0,False,1.0,494.0,2.99,0.0027,0,0.002004008016032,0.9899799599198396,-0.8247188758601911,0.5655429035890227
435,sim_435_conc_real_2025-11-10.npy,6.07,-5.21,2,4,42.965,21.482,0.0,False,19.0,404.0,1.39,0.0004,0,0.0380761523046092,0.8096192384769539,0.9958685650785236,-0.09080639343373549
436,sim_436_conc_real_2025-11-10.npy,7.08,2.41,2,4,42.702,21.351,0.56,True,283.0,44.0,1.75,0.0032,1,0.5671342685370742,0.0881763527054108,0.9991155062010446,0.04205003292068233
437,sim_437_conc_real_2025-11-10.npy,4.37,88.87,2,4,43.475,21.737,0.74,True,417.0,386.0,8.58,0.0072,1,0.8356713426853707,0.7735470941883767,0.0197209420269164,0.9998055233121944
438,sim_438_conc_real_2025-11-10.npy,1.9,0.0,4,6,14.592,7.296,0.79,True,120.0,186.0,8.13,0.0053,0,0.2404809619238476,0.3727454909819639,1.0,0.0
439,sim_439_conc_real_2025-11-10.npy,6.56,0.0,2,4,42.891,21.446,0.68,True,102.0,361.0,3.67,0.0038,0,0.2044088176352705,0.7234468937875751,1.0,0.0
440,sim_440_conc_real_2025-11-10.npy,2.77,0.88,4,6,14.816,7.408,0.09,True,243.0,455.0,5.26,0.0062,1,0.4869739478957915,0.9118236472945892,0.9998820544536569,0.01535829357495292
441,sim_441_conc_real_2025-11-10.npy,4.52,0.0,1,2,125.637,62.819,0.39,True,189.0,378.0,2.19,0.0044,0,0.3787575150300601,0.7575150300601202,1.0,0.0
442,sim_442_conc_real_2025-11-10.npy,4.58,0.0,2,4,42.453,21.226,0.88,True,10.0,68.0,5.02,0.0098,0,0.0200400801603206,0.1362725450901803,1.0,0.0
443,sim_443_conc_real_2025-11-10.npy,7.22,0.0,2,4,42.971,21.486,0.0,False,314.0,259.0,4.22,0.0041,1,0.6292585170340681,0.5190380761523046,1.0,0.0
444,sim_444_conc_real_2025-11-10.npy,4.46,2.17,2,4,43.249,21.625,0.37,True,100.0,492.0,7.67,0.0061,1,0.2004008016032064,0.9859719438877756,0.999282879242741,0.03786459100977572
445,sim_445_conc_real_2025-11-10.npy,5.48,0.45,2,4,42.472,21.236,0.0,False,101.0,25.0,7.54,0.008,1,0.2024048096192384,0.0501002004008016,0.9999691576447897,0.007853900888711334
446,sim_446_conc_real_2025-11-10.npy,5.13,-2.65,2,4,43.232,21.616,0.0,False,300.0,396.0,4.78,0.0035,0,0.6012024048096193,0.7935871743486974,0.9989306027408966,-0.046234737024329974
447,sim_447_conc_real_2025-11-10.npy,2.61,0.0,0,5,26.112,13.056,0.0,False,443.0,453.0,5.02,0.0018,1,0.8877755511022044,0.9078156312625252,1.0,0.0
448,sim_448_conc_real_2025-11-10.npy,4.38,-0.55,2,4,43.152,21.576,0.0,False,441.0,165.0,9.46,0.0003,0,0.8837675350701403,0.3306613226452906,0.999953926969049,-0.009599163462400142
449,sim_449_conc_real_2025-11-10.npy,4.09,-1.35,2,4,42.533,21.266,0.56,True,132.0,110.0,9.47,0.01,1,0.2645290581162324,0.220440881763527,0.9997224302180006,-0.023559764833610154
450,sim_450_conc_real_2025-11-10.npy,3.04,0.0,5,1,200.079,100.04,0.67,True,167.0,306.0,5.16,0.008,0,0.3346693386773547,0.6132264529058116,1.0,0.0
451,sim_451_conc_real_2025-11-10.npy,4.02,46.72,3,3,74.255,37.127,0.0,False,398.0,155.0,5.53,0.0079,1,0.7975951903807615,0.3106212424849699,0.6855642705335435,0.7280121090804812
452,sim_452_conc_real_2025-11-10.npy,5.18,-2.25,2,4,42.807,21.403,0.34,True,142.0,307.0,7.74,0.0029,1,0.2845691382765531,0.6152304609218436,0.9992290362407229,-0.03925981575906861
453,sim_453_conc_real_2025-11-10.npy,3.61,0.0,0,5,25.927,12.963,0.0,False,391.0,384.0,3.74,0.0019,1,0.7835671342685371,0.7695390781563126,1.0,0.0
454,sim_454_conc_real_2025-11-10.npy,6.66,-79.94,2,4,42.573,21.287,0.0,False,205.0,7.0,6.09,0.005,0,0.4108216432865731,0.0140280561122244,0.17467937053253615,-0.9846253691177964
455,sim_455_conc_real_2025-11-10.npy,2.85,-0.42,4,6,14.566,7.283,0.55,True,115.0,108.0,3.51,0.0072,1,0.2304609218436873,0.2164328657314629,0.9999731328638829,-0.007330317209460581
456,sim_456_conc_real_2025-11-10.npy,6.37,-3.38,3,3,73.208,36.604,0.0,False,10.0,25.0,8.76,0.0051,0,0.0200400801603206,0.0501002004008016,0.9982604689368237,-0.05895791853545083
457,sim_457_conc_real_2025-11-10.npy,4.52,-41.85,2,4,42.81,21.405,0.0,False,251.0,229.0,9.42,0.0036,1,0.503006012024048,0.4589178356713427,0.744894056591622,-0.6671827669045997
458,sim_458_conc_real_2025-11-10.npy,5.25,0.0,2,4,42.602,21.301,0.0,False,223.0,34.0,1.98,0.0039,0,0.4468937875751503,0.0681362725450901,1.0,0.0
459,sim_459_conc_real_2025-11-10.npy,2.75,4.91,4,6,14.695,7.348,0.0,False,22.0,385.0,4.23,0.0084,1,0.0440881763527054,0.7715430861723447,0.9963303729503188,0.08559081689456337
460,sim_460_conc_real_2025-11-10.npy,2.96,-0.62,4,6,14.876,7.438,0.0,False,398.0,407.0,9.81,0.0016,0,0.7975951903807615,0.8156312625250501,0.9999414531032158,-0.010820830182076658
461,sim_461_conc_real_2025-11-10.npy,3.18,0.89,0,5,25.55,12.775,0.58,True,286.0,122.0,5.64,0.0078,1,0.5731462925851704,0.2444889779559118,0.9998793586966922,0.015532805679964956
462,sim_462_conc_real_2025-11-10.npy,2.91,1.01,0,5,25.55,12.775,0.0,False,302.0,72.0,1.87,0.0045,1,0.6052104208416834,0.1442885771543086,0.9998446339083082,0.017626912513571756
463,sim_463_conc_real_2025-11-10.npy,4.64,-3.71,5,1,202.85,101.425,0.33,True,261.0,473.0,7.49,0.0002,0,0.5230460921843687,0.9478957915831664,0.9979043400605829,-0.06470647640114971
464,sim_464_conc_real_2025-11-10.npy,3.32,-18.86,3,3,75.272,37.636,0.0,False,443.0,405.0,7.88,0.001,0,0.8877755511022044,0.811623246492986,0.9463112652720053,-0.32325684713443664
465,sim_465_conc_real_2025-11-10.npy,4.41,2.32,3,3,73.572,36.786,0.62,True,37.0,250.0,7.79,0.0014,1,0.0741482965931863,0.501002004008016,0.999180325602039,0.04048057472175248
466,sim_466_conc_real_2025-11-10.npy,5.62,-3.06,2,4,43.239,21.619,0.42,True,200.0,457.0,7.48,0.0068,1,0.4008016032064128,0.9158316633266532,0.9985741811195098,-0.053381689758760474
467,sim_467_conc_real_2025-11-10.npy,3.68,94.67,1,2,124.558,62.279,0.0,False,182.0,193.0,6.41,0.0046,1,0.3647294589178356,0.3867735470941884,-0.0814166593064782,0.9966801531019732
468,sim_468_conc_real_2025-11-10.npy,2.69,0.0,1,2,124.403,62.201,0.03,True,234.0,0.0,9.79,0.008,0,0.468937875751503,0.0,1.0,0.0
469,sim_469_conc_real_2025-11-10.npy,5.02,5.91,3,3,75.647,37.823,0.0,False,497.0,423.0,7.99,0.0079,0,0.995991983967936,0.8476953907815631,0.9946848612849409,0.10296614361312113
470,sim_470_conc_real_2025-11-10.npy,5.89,0.0,2,4,43.29,21.645,0.0,False,250.0,450.0,4.69,0.0077,0,0.501002004008016,0.9018036072144288,1.0,0.0
471,sim_471_conc_real_2025-11-10.npy,4.77,4.02,3,3,75.262,37.631,0.86,True,485.0,351.0,5.99,0.0086,1,0.9719438877755512,0.7034068136272545,0.9975396398824137,0.07010468503077771
472,sim_472_conc_real_2025-11-10.npy,4.36,127.13,2,4,43.406,21.703,0.0,False,435.0,335.0,8.05,0.0075,0,0.8717434869739479,0.6713426853707415,-0.6036255190083248,0.7972679805447667
473,sim_473_conc_real_2025-11-10.npy,4.58,0.25,2,4,43.678,21.839,0.0,False,452.0,427.0,1.25,0.0093,1,0.905811623246493,0.8557114228456913,0.9999904807207345,0.004363309284746571
474,sim_474_conc_real_2025-11-10.npy,4.8,-1.65,1,2,125.797,62.898,0.0,False,441.0,5.0,7.71,0.0062,1,0.8837675350701403,0.0100200400801603,0.9995853681937397,-0.028793952368263466
475,sim_475_conc_real_2025-11-10.npy,6.74,-86.99,2,4,43.34,21.67,0.71,True,397.0,351.0,4.81,0.008,1,0.7955911823647295,0.7034068136272545,0.05251024917882814,-0.9986203851970865
476,sim_476_conc_real_2025-11-10.npy,4.38,0.0,1,2,124.23,62.115,0.0,False,160.0,109.0,3.15,0.0091,1,0.3206412825651302,0.218436873747495,1.0,0.0
477,sim_477_conc_real_2025-11-10.npy,4.9,0.0,2,4,42.57,21.285,0.0,False,203.0,1.0,4.9,0.0074,1,0.406813627254509,0.002004008016032,1.0,0.0
478,sim_478_conc_real_2025-11-10.npy,6.25,-3.41,2,4,43.327,21.664,0.79,True,242.0,467.0,3.7,0.0018,1,0.4849699398797595,0.935871743486974,0.9982294618048926,-0.05948059838900748
479,sim_479_conc_real_2025-11-10.npy,5.2,-4.98,2,4,42.839,21.42,0.0,False,161.0,314.0,3.64,0.0022,1,0.3226452905811623,0.6292585170340681,0.996225060492936,-0.08680799989543629
480,sim_480_conc_real_2025-11-10.npy,7.59,-126.12,2,4,43.085,21.542,0.33,True,413.0,174.0,7.12,0.0096,1,0.8276553106212425,0.3486973947895792,-0.5894783631276567,-0.8077841663491173
481,sim_481_conc_real_2025-11-10.npy,6.84,2.4,2,4,43.158,21.579,0.66,True,53.0,470.0,4.24,0.004,0,0.1062124248496994,0.9418837675350702,0.9991228300988584,0.04187565372919962
482,sim_482_conc_real_2025-11-10.npy,4.04,0.0,2,4,43.444,21.722,0.12,True,439.0,347.0,4.34,0.0035,1,0.8797595190380761,0.6953907815631263,1.0,0.0
483,sim_483_conc_real_2025-11-10.npy,5.46,-0.07,2,4,42.769,21.384,0.0,False,29.0,319.0,2.98,0.0035,1,0.0581162324649298,0.6392785571142284,0.9999992536874144,-0.001221730172465072
484,sim_484_conc_real_2025-11-10.npy,7.69,-110.66,2,4,43.49,21.745,0.79,True,459.0,342.0,7.4,0.0023,0,0.9198396793587176,0.685370741482966,-0.3528216945603895,-0.9356905748416702
485,sim_485_conc_real_2025-11-10.npy,6.43,149.85,2,4,42.809,21.405,0.0,False,248.0,232.0,2.95,0.0014,1,0.4969939879759519,0.4649298597194389,-0.864713440520155,0.5022655331433727
486,sim_486_conc_real_2025-11-10.npy,6.93,0.0,2,4,43.503,21.751,0.0,False,368.0,443.0,4.99,0.0009,1,0.7374749498997996,0.8877755511022044,1.0,0.0
487,sim_487_conc_real_2025-11-10.npy,6.29,-1.9,3,3,74.113,37.057,0.0,False,367.0,152.0,3.55,0.0082,0,0.7354709418837675,0.3046092184368738,0.9994502159417572,-0.033155178388526274
488,sim_488_conc_real_2025-11-10.npy,6.38,125.87,2,4,42.831,21.415,0.0,False,340.0,79.0,4.76,0.0089,0,0.6813627254509018,0.158316633266533,-0.5859481395653946,0.8103485532410438
489,sim_489_conc_real_2025-11-10.npy,3.75,0.0,5,1,200.613,100.307,0.0,False,290.0,265.0,2.1,0.001,1,0.5811623246492986,0.531062124248497,1.0,0.0
490,sim_490_conc_real_2025-11-10.npy,5.47,21.81,2,4,42.956,21.478,0.6,True,358.0,181.0,9.95,0.0012,1,0.717434869739479,0.3627254509018036,0.9284209968249313,0.3715298812405282
491,sim_491_conc_real_2025-11-10.npy,7.38,1.8,2,4,43.302,21.651,0.0,False,153.0,495.0,2.43,0.002,1,0.3066132264529058,0.9919839679358716,0.9995065603657316,0.03141075907812829
492,sim_492_conc_real_2025-11-10.npy,7.14,-1.25,2,4,43.801,21.9,0.0,False,461.0,461.0,9.87,0.0025,1,0.9238476953907816,0.9238476953907816,0.9997620270799091,-0.02181488503456112
493,sim_493_conc_real_2025-11-10.npy,6.37,120.69,2,4,43.495,21.747,0.0,False,333.0,467.0,4.04,0.0037,0,0.6673346693386774,0.935871743486974,-0.5103928376041531,0.8599413650490251
494,sim_494_conc_real_2025-11-10.npy,5.02,0.0,2,4,42.86,21.43,0.0,False,161.0,324.0,3.12,0.01,0,0.3226452905811623,0.6492985971943888,1.0,0.0
495,sim_495_conc_real_2025-11-10.npy,4.49,-0.03,2,4,42.897,21.449,0.0,False,273.0,261.0,9.56,0.0063,1,0.5470941883767535,0.5230460921843687,0.9999998629221643,-0.0005235987516737029
496,sim_496_conc_real_2025-11-10.npy,4.81,0.0,5,1,202.011,101.006,0.0,False,76.0,484.0,4.99,0.0028,0,0.1523046092184369,0.969939879759519,1.0,0.0
497,sim_497_conc_real_2025-11-10.npy,7.77,0.0,2,4,42.895,21.447,0.0,False,372.0,58.0,7.66,0.0042,0,0.7454909819639278,0.1162324649298597,1.0,0.0
498,sim_498_conc_real_2025-11-10.npy,4.32,0.0,2,4,42.844,21.422,0.3,True,297.0,195.0,2.63,0.0044,1,0.5951903807615231,0.3907815631262525,1.0,0.0
499,sim_499_conc_real_2025-11-10.npy,4.83,0.0,2,4,43.249,21.625,0.0,False,466.0,187.0,2.17,0.0002,1,0.933867735470942,0.374749498997996,1.0,0.0
500,sim_500_conc_real_2025-11-10.npy,4.39,3.17,2,4,42.958,21.479,0.16,True,84.0,393.0,2.35,0.0021,0,0.1683366733466934,0.7875751503006012,0.9984698553882129,0.055298715003526885
501,sim_501_conc_real_2025-11-10.npy,7.48,0.0,2,4,43.72,21.86,0.37,True,438.0,456.0,8.75,0.0026,0,0.8777555110220441,0.9138276553106212,1.0,0.0
502,sim_502_conc_real_2025-11-10.npy,1.22,-1.1,4,6,14.828,7.414,0.53,True,494.0,182.0,9.17,0.0082,1,0.9899799599198396,0.3647294589178356,0.9998157121216442,-0.01919744239968967
503,sim_503_conc_real_2025-11-10.npy,5.02,0.0,2,4,42.475,21.238,0.0,False,4.0,108.0,4.96,0.0065,1,0.0080160320641282,0.2164328657314629,1.0,0.0
504,sim_504_conc_real_2025-11-10.npy,3.68,-5.43,0,5,25.388,12.694,0.8,True,20.0,96.0,6.27,0.0011,0,0.0400801603206412,0.1923847695390781,0.9955125531382248,-0.09462957542023039
505,sim_505_conc_real_2025-11-10.npy,7.33,0.0,2,4,42.729,21.364,0.88,True,275.0,121.0,1.28,0.0093,0,0.5511022044088176,0.2424849699398797,1.0,0.0
506,sim_506_conc_real_2025-11-10.npy,1.72,-2.13,0,5,25.471,12.736,0.0,False,232.0,16.0,3.91,0.0051,1,0.4649298597194389,0.032064128256513,0.9993090701927474,-0.03716695078301058
507,sim_507_conc_real_2025-11-10.npy,4.85,4.77,2,4,42.591,21.295,0.36,True,197.0,93.0,8.6,0.0071,1,0.3947895791583166,0.1863727454909819,0.9965365362667313,0.08315606944478302
508,sim_508_conc_real_2025-11-10.npy,3.9,3.8,1,2,124.47,62.235,0.85,True,229.0,95.0,2.19,0.0088,0,0.4589178356713427,0.1903807615230461,0.99780146829205,0.06627390040000014
509,sim_509_conc_real_2025-11-10.npy,6.65,-107.04,2,4,42.859,21.43,0.0,False,358.0,51.0,6.53,0.0066,1,0.717434869739479,0.1022044088176352,-0.2930392600850575,-0.9561004089784723
510,sim_510_conc_real_2025-11-10.npy,3.77,0.0,3,3,74.552,37.276,0.06,True,274.0,399.0,4.76,0.0076,1,0.5490981963927856,0.7995991983967936,1.0,0.0
511,sim_511_conc_real_2025-11-10.npy,5.78,86.43,3,3,73.736,36.868,0.5,True,47.0,300.0,3.02,0.0063,0,0.094188376753507,0.6012024048096193,0.062267945372982775,0.9980594686585701
512,sim_512_conc_real_2025-11-10.npy,4.2,-2.94,3,3,75.058,37.529,0.0,False,319.0,470.0,8.27,0.0071,1,0.6392785571142284,0.9418837675350702,0.9986837932699102,-0.051290165334334205
513,sim_513_conc_real_2025-11-10.npy,2.93,-1.57,0,5,25.467,12.733,0.01,True,177.0,143.0,5.46,0.0041,1,0.3547094188376753,0.2865731462925852,0.9996245977511435,-0.027398240287735538
514,sim_514_conc_real_2025-11-10.npy,2.89,77.38,4,6,14.593,7.296,0.0,False,22.0,223.0,9.38,0.0022,0,0.0440881763527054,0.4468937875751503,0.21848388731400314,0.9758405561279783
515,sim_515_conc_real_2025-11-10.npy,4.63,0.0,2,4,43.275,21.638,0.0,False,142.0,490.0,2.43,0.0098,0,0.2845691382765531,0.9819639278557114,1.0,0.0
516,sim_516_conc_real_2025-11-10.npy,7.11,0.45,2,4,43.205,21.603,0.83,True,218.0,437.0,4.37,0.0039,0,0.43687374749499,0.875751503006012,0.9999691576447897,0.007853900888711334
517,sim_517_conc_real_2025-11-10.npy,4.53,0.0,2,4,42.963,21.482,0.31,True,183.0,360.0,2.28,0.0054,0,0.3667334669338677,0.7214428857715431,1.0,0.0
518,sim_518_conc_real_2025-11-10.npy,5.13,146.94,2,4,43.215,21.608,0.0,False,223.0,438.0,4.49,0.0078,0,0.4468937875751503,0.8777555110220441,-0.8380997635333582,0.5455169899877812
519,sim_519_conc_real_2025-11-10.npy,6.97,89.67,2,4,42.963,21.482,0.82,True,293.0,278.0,8.78,0.0058,1,0.5871743486973948,0.5571142284569138,0.005759554687996482,0.9999834136273441
520,sim_520_conc_real_2025-11-10.npy,3.37,0.0,1,2,126.355,63.177,0.19,True,484.0,128.0,2.76,0.0075,1,0.969939879759519,0.2565130260521042,1.0,0.0
521,sim_521_conc_real_2025-11-10.npy,7.56,0.0,2,4,42.946,21.473,0.0,False,209.0,338.0,3.86,0.0082,1,0.4188376753507014,0.6773547094188377,1.0,0.0
522,sim_522_conc_real_2025-11-10.npy,5.96,82.48,2,4,43.096,21.548,0.91,True,7.0,452.0,3.34,0.007,1,0.0140280561122244,0.905811623246493,0.1308722638045721,0.9913992387361746
523,sim_523_conc_real_2025-11-10.npy,3.34,-1.13,5,1,200.047,100.024,0.24,True,57.0,341.0,1.05,0.0081,0,0.1142284569138276,0.6833667334669339,0.9998055233121944,-0.019720942026916453
524,sim_524_conc_real_2025-11-10.npy,5.3,0.86,5,1,203.68,101.84,0.11,True,445.0,381.0,5.01,0.0014,0,0.8917835671342685,0.7635270541082164,0.9998873545930577,0.01500926796672368
525,sim_525_conc_real_2025-11-10.npy,1.6,-0.38,0,5,25.451,12.726,0.31,True,204.0,42.0,7.0,0.0034,0,0.4088176352705411,0.0841683366733467,0.9999780067029094,-0.006632202535817132
526,sim_526_conc_real_2025-11-10.npy,4.95,127.89,5,1,203.858,101.929,0.0,False,458.0,380.0,8.83,0.0059,1,0.9178356713426854,0.7615230460921844,-0.6141474695899893,0.7891912858085884
527,sim_527_conc_real_2025-11-10.npy,4.28,0.0,5,1,199.907,99.954,0.73,True,328.0,58.0,9.25,0.0068,0,0.657314629258517,0.1162324649298597,1.0,0.0
528,sim_528_conc_real_2025-11-10.npy,6.83,74.61,2,4,43.14,21.57,0.0,False,315.0,345.0,6.72,0.0059,1,0.6312625250501002,0.6913827655310621,0.2653878470519398,0.9641417378358517
529,sim_529_conc_real_2025-11-10.npy,5.66,-0.25,2,4,43.202,21.601,0.61,True,487.0,12.0,4.99,0.0023,1,0.9759519038076152,0.0240480961923847,0.9999904807207345,-0.004363309284746571
530,sim_530_conc_real_2025-11-10.npy,5.1,16.12,2,4,43.468,21.734,0.42,True,490.0,284.0,9.17,0.0025,1,0.9819639278557114,0.5691382765531062,0.9606822945502641,0.27765001159308395
531,sim_531_conc_real_2025-11-10.npy,6.01,3.38,2,4,43.496,21.748,0.74,True,328.0,471.0,5.85,0.0088,1,0.657314629258517,0.9438877755511024,0.9982604689368237,0.05895791853545083
532,sim_532_conc_real_2025-11-10.npy,5.42,0.0,3,3,74.486,37.243,0.78,True,401.0,249.0,5.13,0.0099,0,0.8036072144288577,0.4989979959919839,1.0,0.0
533,sim_533_conc_real_2025-11-10.npy,7.58,-5.06,2,4,42.707,21.354,0.0,False,7.0,289.0,9.62,0.0005,0,0.0140280561122244,0.5791583166332666,0.9961028826032333,-0.08819890741686734
534,sim_534_conc_real_2025-11-10.npy,1.94,-1.86,4,6,14.775,7.387,0.84,True,475.0,2.0,8.28,0.0042,1,0.9519038076152304,0.0040080160320641,0.9994731190610087,-0.03245742248637159
535,sim_535_conc_real_2025-11-10.npy,4.78,0.0,5,1,201.077,100.539,0.0,False,247.0,349.0,5.45,0.0019,0,0.4949899799599198,0.6993987975951904,1.0,0.0
536,sim_536_conc_real_2025-11-10.npy,7.63,-1.98,2,4,43.19,21.595,0.41,True,12.0,483.0,4.95,0.006,1,0.0240480961923847,0.9679358717434868,0.9994029483549729,-0.03455064137447227
537,sim_537_conc_real_2025-11-10.npy,2.75,0.0,4,6,14.775,7.387,0.18,True,119.0,460.0,1.22,0.0077,1,0.2384769539078156,0.9218436873747496,1.0,0.0
538,sim_538_conc_real_2025-11-10.npy,1.15,0.0,4,6,14.804,7.402,0.29,True,381.0,331.0,8.97,0.0084,1,0.7635270541082164,0.6633266533066132,1.0,0.0
539,sim_539_conc_real_2025-11-10.npy,3.19,0.0,5,1,201.172,100.586,0.02,True,432.0,43.0,4.35,0.0003,0,0.8657314629258517,0.0861723446893787,1.0,0.0
540,sim_540_conc_real_2025-11-10.npy,6.76,-37.44,2,4,42.991,21.495,0.72,True,237.0,340.0,7.17,0.0028,1,0.4749498997995992,0.6813627254509018,0.7939903986478354,-0.6079302976946054
541,sim_541_conc_real_2025-11-10.npy,7.66,-2.21,2,4,43.175,21.587,0.0,False,443.0,181.0,4.91,0.01,1,0.8877755511022044,0.3627254509018036,0.9992562012543986,-0.03856221278179919
542,sim_542_conc_real_2025-11-10.npy,6.89,1.93,2,4,43.157,21.579,0.0,False,292.0,372.0,5.97,0.0095,1,0.5851703406813628,0.7454909819639278,0.9994327189292689,0.0336784847291133
543,sim_543_conc_real_2025-11-10.npy,5.22,8.76,2,4,42.942,21.471,0.7,True,372.0,135.0,8.57,0.0036,1,0.7454909819639278,0.2705410821643286,0.988334944874706,0.15229588549764572
544,sim_544_conc_real_2025-11-10.npy,7.21,3.49,2,4,43.026,21.513,0.0,False,383.0,190.0,6.76,0.0046,1,0.7675350701402806,0.3807615230460922,0.9981454381995347,0.060874331219806975
545,sim_545_conc_real_2025-11-10.npy,7.16,0.11,2,4,43.427,21.714,0.37,True,273.0,483.0,5.41,0.0065,0,0.5470941883767535,0.9679358717434868,0.9999981570651764,0.0019198609977999967
546,sim_546_conc_real_2025-11-10.npy,3.01,0.0,0,5,25.828,12.914,0.0,False,141.0,476.0,4.02,0.0041,1,0.282565130260521,0.9539078156312624,1.0,0.0
547,sim_547_conc_real_2025-11-10.npy,4.01,-54.75,2,4,42.566,21.283,0.94,True,175.0,96.0,5.47,0.0075,0,0.3507014028056112,0.1923847695390781,0.5771451900372336,-0.8166415551616789
548,sim_548_conc_real_2025-11-10.npy,4.63,33.09,2,4,43.173,21.587,0.0,False,444.0,177.0,1.8,0.0075,1,0.8897795591182365,0.3547094188376753,0.8378140166334822,0.5459557431994568
549,sim_549_conc_real_2025-11-10.npy,3.5,1.91,3,3,73.91,36.955,0.0,False,119.0,329.0,3.0,0.0011,0,0.2384769539078156,0.6593186372745491,0.9994444140490196,0.03332961485243795
550,sim_550_conc_real_2025-11-10.npy,5.09,0.72,2,4,43.27,21.635,0.0,False,493.0,125.0,3.34,0.0057,0,0.9879759519038076,0.250501002004008,0.9999210442038161,0.012566039883352606
